Name,Width,Height,Depth,Artist Name,Country,Price,Category
The Games we played (Till Death do us Part) - Limited Edition of 10,50.8,50.8,0.3,Stefanie Schneider,United States,$980,Photographs
A Story of the Glamorous Past - Limited Edition of 5,120,80,0.1,Matthias Haker,Germany,"$2,970",Photographs
Dreams - Limited Edition of 5,76.2,101.6,5.1,Gilbert Anthony,,"$7,050",Photographs
A Bird And A Pier - Limited Edition of 8,50.8,61,0.3,Brooke Wilen,United States,$545,Photographs
"Upstairs Downstairs, Blue City, Morocco - LIMITED EDITION",40.6,50.8,0.3,Nicole Alexandra Cacchiotti,United States,"$1,400",Photographs
"CORDULA FINCA, Almeria, Spain 2016 / 20x16"" Framed - Limited Edition of 5",44.5,54.6,2.5,Florian Innerkofler,Canada,"$1,110",Photographs
Screams You Won't Hear #3,61,91.4,0.3,Giancarlo LaGuerta,Botswana,"$3,470",Photographs
Zebra - Limited Edition of 1,40.6,50.8,2.5,William Sessoyeff,United States,$645,Photographs
utopia - Limited Edition of 10,88.9,61,0.3,Alexa Torre Rodriguez,Mexico,$990,Photographs
B_365 #11 (format L) - Limited Edition of 58,70,105,0.1,Szymon Brodziak,Poland,"$1,500",Photographs
Roca Partida,91.4,61,3.8,Joanna Lentini,United States,"$1,200",Photographs
Tunnel - Limited Edition of 12,50,50,0.1,Dasha Pears,Finland,$977,Photographs
Hotspots (Dead Pixel #3) - Limited Edition of 25,48.3,33,0.3,Andréa DeFelice,United States,$585,Photographs
Irish Exit - Limited Edition of 5,121.9,81.3,0.5,Liz Bretz,United States,"$3,450",Photographs
PoppySeed #12 - Limited Edition of 10,32,48.3,0.3,E E McCollum,United States,$715,Photographs
"Igreja do Carmo, Porto - Limited Edition of 25",61,91.4,0.3,Xan Padron,United States,"$1,420",Photographs
Beauty of The Algorithms - Limited Edition of 1,50.8,50.8,0.3,Rachelmauricio Castro,Brazil,$580,Photographs
Emptiness,60,60,0.1,Adi Tarkay,Israel,"$1,195",Photographs
Monochromatic #22 - Limited Edition of 5,105,70,0.1,Cristian Stefanescu,United Kingdom,"$5,200",Photographs
of another planet 1 kitchen - Limited Edition of 200,90,60,1,Gerhard Grossberger,Germany,$680,Photographs
Rainy days in Vienna - Limited Edition of 20,50,50,1,Igor Vitomirov,Sweden,$700,Photographs
Uplifting - (Unique 1/1),215,180,0.1,Cheraine Collette,Netherlands,"$66,000",Photographs
A Secret Life of Animals #39 - Limited Edition of 5,64.8,49.8,0.3,Anne Brenner,France,"$1,210",Photographs
"Road Runner Retreat #2, Amboy CA, Route 66.  2000.  Limited Edition #1 of 99",50.8,63.5,0.3,Tom Ferderbar,United States,$975,Photographs
SL 68 - Limited Edition of 4,100,66,3,mario rossi,,"$2,770",Photographs
untitled #270 - Limited Edition of 30,30,30,1,Ivan Spirko,Slovakia,$370,Photographs
Crumbling - Limited Edition of 5 - Limited Edition of 5,91.4,91.4,0.3,Christie Stockstill,United States,$880,Photographs
Light #1 - Limited Edition of 10,23,23,0.8,Elena Korn,Kyrgyzstan,$580,Photographs
Dark Love I,81.3,121.9,0.3,Javiera Estrada,United States,"$1,850",Photographs
ALL EYES,40.6,40.6,0.5,CHO ME,Singapore,$940,Photographs
(I want to) Take You Higher - Limited Edition of 5,100,100,3,Paul Brouns,Netherlands,"$3,570",Photographs
Smoking Poppies #1 - Limited Edition of 25,90,90,3,Martine Vanderspuy,Australia,"$1,700",Photographs
The Shepherd - Limited Edition 1 of 3,61,81.3,0.3,Vanessa Endeley,United Kingdom,"$1,140",Photographs
Wind Whipped Caldera - Limited Edition of 3,121.9,81.3,0.3,Garret Suhrie,United States,"$2,170",Photographs
Watercolor Portrait I - Limited Edition of 8,63,94,0.1,Viet Ha Tran,Spain,"$2,710",Photographs
Kyle White Photographed at Studio Wayne McGregor 2019. - Limited Edition of 35,100,70,0.1,Nicholas Guttridge,United Kingdom,"$2,090",Photographs
Catch the dream - Limited Edition of 20,30,30,0.3,Vesela Yordanova,Bulgaria,$200,Photographs
Popping Poppies #14 framed canvas ready to hang - Limited Edition of 25,90,90,4,Martine Vanderspuy,Australia,"$1,600",Photographs
Flux #1 - Limited Edition of 12,76.2,60.9,0.1,Victoria McNeill,Australia,$600,Photographs
"The name of the sky ""AA26_18APR2017"" - Limited Edition 2 of 3",27.4,39.3,2.3,Jiro Ishihara,Japan,"$2,210",Photographs
Backdrop Court - Limited Edition of 10,158.8,127,0.3,Reinhard Görner,Germany,"$6,550",Photographs
Alone - Limited Edition of 10,61,62.2,0.3,Claire Gill,United Kingdom,$460,Photographs
Coexistence - Limited Edition of 25,182.9,121.9,5.1,Jeremy McKane,United States,"$9,000",Photographs
Ice Blue - Limited Edition of 35,106.7,152.4,2.5,Remy Gerega,Australia,"$1,450",Photographs
"Filée # 054, Fleuve Saint-Laurent, Kamouraska, Québec, Canada, 20 - Limited Edition of 5",152.4,73.7,0.3,Martine Côté,Canada,"$2,200",Photographs
kat cactus overlay pinlight - Limited Edition of 1,30.5,30.5,0.8,Elsa Marie Keefe,United States,$731,Photographs
Transit 1,8.9,10.9,1.5,Carla Timoc,Germany,$430,Photographs
Extravagant Object of Desire #2 - Limited Edition of 25,30.5,30.5,0.3,Tony Whitfield,United States,$340,Photographs
OVER THE LAKE - Limited Edition of 30,89.9,59.9,0.3,Tom Kors,Germany,$425,Photographs
HOSSEGOR SUNRISE - Limited Edition of 20,152.4,101.6,0.3,ANDREW LEVER,United Kingdom,$759,Photographs
Nicaraguan Shell,30.5,30.5,0.3,Scott Ryder,,$340,Photographs
Light Abstract 14 - Limited Edition 2 of 12,114.3,76.2,0.3,MAZ MAHJOOBI,United States,"$1,320",Photographs
AMALFI BEACH I - Limited Edition of 25,142.2,80,0.3,Jin-Woo Prensena,United States,"$2,960",Photographs
J W Waterhouse - Limited Edition 1 of 20,41.9,59.7,0.3,alex buckingham,Australia,$580,Photographs
Cancun_The Diver,119.4,71.1,0.3,Ron Levine,Canada,"$1,110",Photographs
Je t'aime - Limited Edition 1 of 25,50,50,0.3,Fares Micue,Spain,$580,Photographs
Shark portrait I,121,121,0.1,Nicolas LE BEUAN BENIC,France,$830,Photographs
Femmes&fleurs,67.8,89.9,0.3,Neus Pastor,Spain,$810,Photographs
"Flower Triangle, edition of 1",126,96,0.1,Sander Steins,Netherlands,"$2,710",Photographs
Paragliding over Myrtos Beach - Limited Edition 3 of 20,100,66.7,0.1,Teodora Djordjevic,Serbia,$900,Photographs
Swim - Limited Edition of 10,91.4,61,0.3,Mallory Morrison,United States,"$1,700",Photographs
Go Swim,114.3,76.2,0.3,Lukas Griffin,United States,"$2,670",Photographs
The House No.16,119.4,119.4,0.3,Ignas Maldus,Lithuania,"$5,450",Photographs
Desert Station at Night - Limited Edition 1 of 7,90,60,0.1,Frank Suffert,Germany,$980,Photographs
Neka Nebeska Sila / Some Kind of Heavenly Force - Limited Edition 1 of 1,30,30,0.3,Sara Stanojevic,Serbia,$310,Photographs
QUEEN ELIZABETH OLYMPIC PARK V3 - Limited Edition 2 of 10,88.9,58.4,0.3,Lucian Roman,United Kingdom,"$1,580",Photographs
Support - Limited Edition of 50,38.1,47,5.1,Ed Freeman,United States,$655,Photographs
Elsewhere (Medium Size) - Limited Edition 7 of 10,50,50,0.1,Tommy Ingberg,Sweden,$520,Photographs
When I Found Her - Limited Edition 1 of 20,100,100,0.1,Lukas Klingora,Czech Republic,"$1,040",Photographs
L'envol - Limited Edition 5 of 10,50,50,0.1,Emilie Möri,France,$520,Photographs
Without A Title # 6,42,30,1,Brian Holm Nielsen,,$320,Photographs
once upon the time - Limited edition 1 of 20,40,40,1,Kasia Derwinska,Spain,$660,Photographs
The Bridge2,40,40,1,Marie de Crawhez,South Africa,$350,Photographs
"Banished, 1/7, Limited edition",50,50,0.1,Veneta Karamfilova,Bulgaria,$560,Photographs
Composition I /Transformation/ - Limited Edition. Print 1 of 6.,30,35,0.1,Joanna Mlącka,Poland,$810,Photographs
My Berlin,60,40,3,Dariusz Latocha,Poland,$380,Photographs
Nomad Lion,104,104,1,Pekka Järventaus,Cyprus,"$1,360",Photographs
THE BEACH VI,150,50,5,Sven Pfrommer,Germany,"$1,500",Photographs
"Back to basis, Limited edition 2 of 6",100,150,3,Alfonso Batalla,Spain,"$4,450",Photographs
attender - Limited Edition 1 of 7,106.7,76.2,2.5,lucas lai,United States,"$1,700",Photographs
Bondi Beach 2- Limited Edition of 25,147.3,101.6,0.3,Dean West,United States,"$2,710",Photographs
David - Portraits In Silence,50,70,1,enzo dal verme,Italy,"$2,920",Photographs
Santa Monica Beach,76.2,50.8,0.3,Deniz Hotamisligil,United States,"$1,080",Photographs
Roots I,215,162,1,Garrigosa Torrens,Spain,"$13,800",Photographs
Sleeping to Dream - Limited Edition #3 of 8,76.2,76.2,0.3,Brian Oldham,United States,"$1,700",Photographs
"Bank (Zuerich), Edition of 10, Print 2",74,74,1,Micosch Holland,Germany,$790,Photographs
Dreamscapes 8 (Edition of 10),90,60,2,Tomasz Wieja,Poland,$639,Photographs
"Index (Kultur im Heim, GDR)",35,58,1,Micosch Holland,Germany,$560,Photographs
wintermärchen VI / edition 1 of 5,90,60,1,Margarita Kazanovich,Germany,$990,Photographs
Scent of Austin 11252021,61,61,3.8,Ziesook You,United States,$840,Photographs
"I can teach you, but I've to charge.",60,90,1,Tina Sturzenegger,Switzerland,"$1,860",Photographs
Expectations Great & Otherwise,61,86.4,6.3,Leslie Tucker,United States,"$2,780",Photographs
Groningen City,85,60,0.1,IVONA ZUBAK,Slovakia,"$1,360",Photographs
The Pacific,55.9,55.9,0.3,Christine So,United States,$275,Photographs
Metanoia 2018. Hahnemuhle Photorag 310 gram.,30,45,0.3,Zoë Mackintosh,Netherlands,"$1,360",Photographs
Wonderland (Format L) - Limited Edition of 77,105,70,0.1,Szymon Brodziak,Poland,"$1,500",Photographs
Paris in 2018 - Limited Edition of 2,43.2,27.9,0.3,LOLA AYODELE,United States,"$1,650",Photographs
RA,73.7,91.4,0.3,Yevgeniy Repiashenko,Germany,"$1,375",Photographs
Africa VII - Luceat Lux Vestra (Large) - Limited Edition of 25,101.6,62.7,0.3,Bodhi Del Mar,Australia,"$1,079",Photographs
Fortezza Letteraria - Limited Edition of 10,109,74,0.1,Gina Soden,United Kingdom,"$3,300",Photographs
The Tree #2 - Limited Edition of 10,30,30,0.1,Stepan Rudik,Poland,$430,Photographs
"The B-Train, Manhattan - Limited Edition of 25",40.6,33,0.3,Richard Koek,United States,$500,Photographs
haL - Limited Edition of 10,60,90,0.2,Richard Brocken,Netherlands,"$1,860",Photographs
The Lost Swimmer - Limited Edition of 5,81.3,101.6,0.3,Elena Paraskeva,Cyprus,$860,Photographs
Niagara waterfall # 10 - Limited Edition of 25,224.8,149.9,0.3,M Tchaikovsky,United Kingdom,"$2,899",Photographs
ELEGANT ELEGY (SMALL) Limited Edition of 10,42,34,0.1,Miss Aniela,United Kingdom,$980,Photographs
Queens Pond - Limited Edition of 100,61,40.6,0.3,Kelly Nicolaisen,United States,$195,Photographs
Going Somewhere Print On Metal - Limited Edition of 50,91.4,61,2.5,Kelly Nicolaisen,United States,$880,Photographs
Lamp - Limited Edition of 100,40.6,40.6,0.3,Kelly Nicolaisen,United States,$175,Photographs
SOCIAL HOUSING 11,50,50,0.1,giacomo falcinelli,Italy,$330,Photographs
Mountain Ash 19 - Limited Edition of 10,60,90,0.5,Christine Goerner,Australia,$545,Photographs
Food for the Monarchs - Limited Edition of 1,93.5,124,0.3,Liz Mares,United States,"$2,315",Photographs
Evanescent - Limited Edition 1 of 10,152.4,101.6,0.3,Journey Gong,United States,"$1,595",Photographs
Bleue Jeux,114.3,76.2,0.3,Lukas Griffin,United States,"$2,670",Photographs
WHERE IS MY ICE CREAM? - Limited Edition of 12,61,61,0.3,Alejandro Aboli The RedLine,United States,"$1,970",Photographs
Escaping (L) - Limited Edition of 5,60,90,0.1,Mariia Kulchytska,Germany,"$1,800",Photographs
B_365 #08 (format XXL) - Limited Edition of 37,150,225,0.1,Szymon Brodziak,Poland,"$3,750",Photographs
"Beach stand 4 (South Beach, Miami) - Limited Edition of 5",101.6,127,0.1,Tommy Kwak,United States,"$2,400",Photographs
Ricordo - Limited Edition of 20,63.5,88.9,0.1,Agostino Viola,Italy,$690,Photographs
Présence - Limited Edition of 9,34.5,51.8,0.1,ullic morard,Australia,$530,Photographs
Between The Moths And The Stars (Study In 3D) - Limited Edition of 1,21.1,21.1,3,Chloe McCarrick,United Kingdom,$675,Photographs
MANLY BEACON ZABRISKIE POINT SUNRISE DEATH VALLEY CALIFORNIA BLACK AND WHITE VERTICAL - Limited Edition of 125,30.5,45.7,0.3,Robert Wojtowicz,United States,$489,Photographs
Evoke Wonders - Limited Edition of 1,45.7,71.1,0.3,Rachelmauricio Castro,Brazil,$580,Photographs
Splashtime - Limited Edition of 10,91.4,61,0.3,Ken West,United States,"$1,475",Photographs
Butterfly effect - Medium - Limited Edition of 10,59.9,74.9,0.3,Luigi Quarta,Italy,$710,Photographs
waiting for the friends - Limited Edition of 15,50,50,1,Igor Vitomirov,Sweden,$990,Photographs
Love Me or Leaves No.2 - Limited Edition of 1,45.7,61,0.3,Buffy Davis,United States,$245,Photographs
Rising Waters - Limited Edition of 10,40.6,40.6,0.3,Diana Cheren Nygren,United States,"$1,080",Photographs
"""Welcome to Saint-Tropez"" - Limited Edition of 50",60,90,0.4,Tom Vandenhende,France,$800,Photographs
THEY SEEM HARMLESS Nº5 - Limited Edition of 20,42,28,1,Álvaro De La Herrán,Spain,$530,Photographs
SOAR,45.7,30.5,0.5,CHO ME,Singapore,$940,Photographs
"Boulder, Joshua Tree - Limited Edition of 100",69.8,50,0.3,Heike Bohnstengel,United Kingdom,$760,Photographs
The Cigar Lounge - Limited Edition of 20,33,48.3,0.3,Ian Spanier,United States,$395,Photographs
Time to Go,35.6,27.9,0.3,Melanie Salisbury,United Kingdom,$565,Photographs
Thisisblackground Somali - Limited Edition of 15,101.6,101.6,0.3,Giovanni Martins,United States,"$2,370",Photographs
The Kiss of Two and the Sun - Limited Edition of 30,91.4,61,0.3,Hernandez Binz,Mexico,$550,Photographs
Green Landscape,81.3,61,0.3,marina de wit,New Zealand,"$1,360",Photographs
Untitled,40,50,0.1,Patricia Bigarelli,Brazil,"$2,190",Photographs
"White, The Petal Series by Photographer Tal Shpantzer - Limited Edition of 15",61,50.8,2.5,Tal Shpantzer,United States,"$1,200",Photographs
EASY GROW - Limited Edition of 20,33,50.8,0.3,Dina Goldstein,Canada,"$1,630",Photographs
Erotic flower 63 - Limited Edition of 10,30,30,0.5,Ebby May,Germany,$560,Photographs
Magic Noronha IV - Limited Edition of 25,101.6,76.2,2.5,Jackson Carvalho,Brazil,"$1,380",Photographs
Air Space - Limited Edition of 10,58.4,61,0.5,Christopher Hunter,,$930,Photographs
White Line,60,60,0.1,John Simitopoulos,,$689,Photographs
Summer # 1 - Limited Edition of 100,149.9,224.8,0.3,M Tchaikovsky,United Kingdom,"$2,899",Photographs
Ice 1 - Limited Edition of 10,45.7,61,0.3,Kobi Walsh,United States,"$1,200",Photographs
Tulips 1BW  4 12 2020 - Limited Edition of 50,91.4,61,0.3,Richard Latoff,United States,$615,Photographs
Self Portrait 11 - Limited Edition of 10,40.6,40.6,0.3,Kobi Walsh,United States,$615,Photographs
Gotham Bird's Eye - Limited Edition of 5,101.6,76.2,2.5,John Vlahakis,,"$2,420",Photographs
Treasure Island Room - Limited Edition of 5,91.4,63.5,3,Rachael McArthur,United States,"$2,170",Photographs
Sun rays in spring forest - Limited Edition of 15,50,50,1,Igor Vitomirov,Sweden,$580,Photographs
Wind of Hope - Limited Edition of 7,54.4,69.2,1,Svetlana Melik-Nubarova,Kazakhstan,$710,Photographs
Scent of Broq-pa 11072017 - Limited Edition of 5,152.4,101.6,0.3,Ziesook You,United States,"$2,159",Photographs
Clown of hearts - Limited Edition of 3,70,89.8,0.1,Lidia Vives,Spain,"$3,670",Photographs
"""MEDITERRANEAN SKY"" SHIPWRECK - Limited Edition of 12",100,75,0.1,Alec Moustris,,"$1,410",Photographs
"Vision of Light ""CIO Building Switzerland"" - Limited Edition of 5",80,80,0.1,Serge Mion,Switzerland,$760,Photographs
cactus angle - Limited Edition of 1,101.6,78.7,2,olivier morel pellen,France,"$2,210",Photographs
Jump (When was the last time your heart freely jumped) - Limited Edition of 10,150,150,0.1,Ivana Dostal,Czech Republic,"$1,280",Photographs
The Search - Limited Edition of 10,40,40,0.1,Marina Lauar,Brazil,$270,Photographs
Le portrait rouge - Limited Edition of 25,100,100,0.1,Nicolas LE BEUAN BENIC,France,$690,Photographs
Glacial Lagoon #1 - Limited Edition of 3,81.3,121.9,0.3,Garret Suhrie,United States,"$2,170",Photographs
Velvet in Contrast Neck,121.9,81.3,2.5,Drew Doggett,United States,"$4,665",Photographs
Refraction - Limited Edition of 3,121.9,81.3,0.3,Garret Suhrie,United States,"$2,170",Photographs
Hitchcock Shadowbox,50.8,61,0.3,brett kaufman,United States,$450,Photographs
Amalfi Coast 2018 - Limited Edition 1 of 1,76.2,50.8,2.5,Madeleine Gross,Canada,"$2,010",Photographs
The Hill Path   ( Metal Edition) - Limited Edition 2 of 10,101.6,101.6,2.5,Lynne Douglas,United Kingdom,"$3,550",Photographs
Musical Chairs_Jaclyn no. 1 - Limited Edition 1 of 7,50,70,1.1,Tai Lomas,Spain,"$1,760",Photographs
Waipukurau Cabbage Tree - Limited Edition 1 of 9,38,25,0.1,Damian Seagar,Australia,$380,Photographs
Anticipation - Limited Edition  4 of 50,50,75,0.1,Louise O'Gorman,Ireland,$575,Photographs
S.O.S Beach House - Limited Edition 1 of 10,61,50.8,0.3,Tania Coates,United Kingdom,"$1,040",Photographs
Snow Capped Mount Everest - Limited Edition 1 of 20,61,40.6,0.3,Dave Porter,United Kingdom,$330,Photographs
Dancer: Juan #2 - Limited Edition 10 of 10,101.6,152.4,0.3,Cody Choi,United Kingdom,"$2,490",Photographs
Pebbles 183 - Limited Edition 1 of 10,50.8,40.6,0.3,alun crockford,United Kingdom,$365,Photographs
Cadillac 1,75,75,5,Jacobien de Korte,Netherlands,"$1,742",Photographs
"UNIVERSE, (BLUE-MAGENTA), 110 x 146 CM - Limited Edition 5 of 12",144.8,109.2,0.3,Tjaša Iris,Singapore,"$1,195",Photographs
Finest Hour - Limited Edition 2 of 10,152.4,101.6,0.3,Journey Gong,United States,"$1,395",Photographs
pretty as a daisy - Limited Edition 2 of 5,76.2,76.2,5.1,Kim Percy,Australia,"$1,300",Photographs
HYDRA / Limited Edition of 7,121.9,91.4,0.3,Ysabel LeMay,United States,"$7,900",Photographs
Frank Zappa - Contact Sheet - Limited Edition 10 of 79,50.8,40.6,0.3,Robert Davidson,United Kingdom,"$1,480",Photographs
Children’s Curiosity - Limited Edition 25 of 100,20,20,0.1,Szymon Felkel aka MrAstroMoon,United Kingdom,"$1,140",Photographs
Global Warming - Limited Edition 1 of 5,130,90,5,Lia Pascaniuc,Italy,"$1,870",Photographs
Erupt - Limited Edition 1 of 10,61,76.2,0.3,Ransom and Mitchell,United States,"$1,600",Photographs
Toulouse - Limited Edition 1 of 1,86.4,109.2,2.5,Gregg LeFevre,United States,"$4,010",Photographs
Freedom - Limited Edition 1 of 20,70,46.7,0.5,Ernesto Navarro,Colombia,$690,Photographs
Berlin in 3/4 Time [a] - Limited Edition of 15,91.4,61,0.3,Larry Simon,United States,$815,Photographs
Trio #2 ML - Limited Edition of 9,76.2,94,5.1,Ed Freeman,United States,"$3,010",Photographs
Magnolia - 4 of limited edition of 15,76.2,101.6,0.3,Gregory Prescott,United States,"$1,695",Photographs
"Stefanie Schneider, Pool Side, 1 out of 30, not mounted",36.7,38,0.1,Stefanie Schneider,United States,$545,Photographs
Nauti (Limited Edition 3/5),16.5,21.6,2.5,steven wilson,United States,$190,Photographs
Blue Wolves Lake,119.4,119.4,0.5,Stefan Neubauer,Germany,"$14,000",Photographs
"The Renaissance Series, "" The Creation of Adam "", edition 5/12",91.4,61,2.5,Freddy Fabris,United States,"$4,750",Photographs
Elizabeth on set I,40.6,61,0,Clinton Lubbe,South Africa,$800,Photographs
WLP 15 - Sicily in Polynesia - Limited Edition 1 of 9,120,86,5,Max Serradifalco,Italy,"$3,900",Photographs
The San Francisco de Assisi Mission Church (Edition of 20),50.8,40.6,0.3,Robert Tolchin,United States,$390,Photographs
Deja Vu (Edition of 20),50.8,40.6,0.3,Robert Tolchin,United States,$490,Photographs
Swiss Dot Curtain Abstract - 1/1 Limited Single Edition 20x20,50.8,50.8,0.3,Michel Godts,United States,"$2,070",Photographs
"""A DARK STREAM"" - Limited edition of 20",40,40,1,Peter Allert,Germany,$580,Photographs
GIRAFFES (edition of 20),15,9.2,0.1,Martyn Thompson,United Kingdom,$150,Photographs
Sears,38.1,38.1,0.3,Robert Holmgren,United States,$445,Photographs
Walls nr.3,50,64,1,Zsolt Szabo,Hungary,$499,Photographs
children playing on the beach,100,67,3,Sandra Hoever,Germany,"$3,220",Photographs
Reflection 42   Edition 1 of 10,76.2,50.8,2.5,Michael Filonow,United States,$470,Photographs
Dance,45.4,29,0.3,Asatur Yesayants,Armenia,$810,Photographs
Geometry No. 1,55.9,43.2,0.3,Jackie Weisberg,,$415,Photographs
Fire 6 (2005) - Limited Edition of 10 + 2APs,90,112,0.3,Zena Holloway,United Kingdom,"$1,580",Photographs
Emily Behind the Book Door (small),60,50,0.1,Vikram Kushwah,United Kingdom,"$1,330",Photographs
The Living Mirror - Limited Edition 1 of 3,66,101.6,2.5,Naomi White,United States,"$2,170",Photographs
Genesis ECF3-184 (Limit.edition 1/6),100,65,2.2,Jacques Godard,France,"$2,310",Photographs
D.A.S.2.MrWARD - Edition of 10,50,40,0.1,vincenzo laera,Germany,$860,Photographs
AND SHE WAS '11 Limited Edition 1 of 10,75,100,0.1,Gonçalo Castelo Branco,Portugal,"$1,900",Photographs
Venice at night - Grand Canal Palazzo Malipiero (from the “Night in Venice” series) - Limited edition of 4,40,60,0.1,Stephan Loeber-Bottero,France,$750,Photographs
FaceFour (edition of 5 - 2 sold),76.2,81.3,2.5,Guy Marino,United States,"$1,370",Photographs
Blue Orbeez,60,80,1,Renato Fabiano Gosling,Brazil,"$1,260",Photographs
The Golden Age Of Aeronautics (Katherine's Road Map To The Moon),70.1,70.1,3,Chloe McCarrick,United Kingdom,"$4,050",Photographs
Reading Ikea Instructions,45.7,55.9,0.3,Liz Mares,United States,$680,Photographs
Field #15,76.2,50.8,2.5,James Cooper,United States,"$5,150",Photographs
The Forest,66,101.6,0.3,Dan Cristian Lavric,Romania,"$2,710",Photographs
Shotgun Shells - Limited Edition of 5,101.6,127,0.3,Tatsuro Nishimura,United States,"$1,950",Photographs
Divided World - Compound 1 (Canvas) - Limited Edition of 20,80,60,0.1,Sergio Cerezer,Brazil,$710,Photographs
PINK PALMS 2. - Limited Edition of 20,152.4,101.6,0.3,ANDREW LEVER,United Kingdom,"$1,040",Photographs
Self-Portrait in Backyard - Limited Edition of 1,48.3,33,0.3,Eric Tenorio,United States,$765,Photographs
Formation by creator - Limited Edition of 20,30.5,30.5,1.3,Uri Fogel,United States,$185,Photographs
In-Organic #3 - Limited Edition of 10,41.9,59.4,0.3,Colin Malcolm Dutton,Italy,$940,Photographs
A Dream Play (Strange Love) - Limited Edition of 10,38.1,38.1,0.3,Stefanie Schneider,United States,$765,Photographs
Palenqueras of Cartagena - Limited Edition of 15,53.3,35.6,0.3,Christopher William Adach,Mexico,$210,Photographs
Downtown,50.8,50.8,0.3,steven irwin,United Kingdom,$440,Photographs
"Dreaming in silence, 1/7, Limited edition",50,50,0.1,Veneta Karamfilova,Bulgaria,$560,Photographs
The plant - Limited Edition of 10,34,45,1,Cássio Markowski,Portugal,$200,Photographs
"""Trace of Pandora"" - Limited edition 1 of 20",40,40,1,Peter Allert,Germany,$660,Photographs
Saltflats. (Limited Edition 1 of 5) Large print.,110,110,0.1,Eric Cung,Sweden,"$1,860",Photographs
"Molt From The Series ""The Magus"" (Edition Of 5)",124,83,0.1,Dongwook Lee,South Korea,"$2,710",Photographs
Steer Skull Print,100,55,1,scott hendrie,United Kingdom,$640,Photographs
REFLECTION diptych / Artist Proof 3/3,208.3,177.8,0.3,Ysabel LeMay,United States,"$18,950",Photographs
"SOLD OUT! Palais Garnier 1, Limited Edition",124.5,150,5,Jo Fober,Germany,"$2,170",Photographs
Healing,40.6,40.6,0.8,Ula Wiznerowicz,United Kingdom,"$1,139",Photographs
CHICAGO ART I B,100,100,5,Sven Pfrommer,Germany,"$2,120",Photographs
Rising 2 – Edition of  9,61,86.4,0.5,Ed Freeman,United States,"$2,270",Photographs
still life-4,70,100,1,Ehud Oren,Israel,"$1,850",Photographs
Rose on White Background,10.2,12.7,2.5,Lynn Russell,United States,$395,Photographs
Elizabeth and the Blue Balloons (small),60,50,0.1,Vikram Kushwah,United Kingdom,"$1,330",Photographs
Really back to nature,42,42,0.1,Marcel Einerhand,Netherlands,$190,Photographs
Cigars ( La Corona). Edition 2 of 10.,40,40,0.3,Paul Van Riel,Netherlands,$835,Photographs
Untilted - #80,60,60,1,Patrick Gonzales,France,$490,Photographs
Far & Away VI,111.8,55.9,2.5,Cheryl Maeder,United States,"$2,670",Photographs
"""The glasshouse"" Limited Edition 2/8 Printed on Archival materials. Other sizes available upon request, prices may vary based upon size",33,48.3,0.3,Pedro Abreu,United States,$855,Photographs
Anywhere,25.4,25.4,0.3,Marisa S White,United States,$495,Photographs
The Beating Of Girl Heart And Moth Wings,22.9,29,4.1,Chloe McCarrick,United Kingdom,$710,Photographs
Scent of Joy 12132021,61,86.4,0.3,Ziesook You,United States,$733,Photographs
"Untitled #2 from Pastel series, Limited Edition of 20",50,70.1,0.3,Olena Zubach,Ukraine,$350,Photographs
Until You Wake Up - Limited Edition 4 of 15,175,110,0.1,Martin Stranka,Czech Republic,"$14,900",Photographs
Cracking The Vault (MEDIUM) Limited Edition of 14/1AP,110,88,0.1,LORLEON TM,Netherlands,"$1,410",Photographs
Stranger on a Beach,121.9,81.3,1.9,iffat almas,Pakistan,"$1,800",Photographs
Untitled (space)_G #25,110,51.8,0.3,Jihyun Han,South Korea,"$1,530",Photographs
"Cafe de Flore, Paris #2",50,75,1,Dana and Stephane Maitec,France,"$1,630",Photographs
"Mamasisi & Masisi Letsapo - Mohlakeng, Lesotho",59,74,0.1,Thom Pierce,South Africa,"$1,530",Photographs
Extensions - Limited edition of 8,40.6,53.3,0.3,Jeanne K Simmons,United States,"$2,170",Photographs
"Style III, 2013",27.9,35.6,0.3,Paul Vinet,United States,"$1,300",Photographs
To The Field,76.2,61,0.3,Brooke Wilen,United States,$800,Photographs
Scent of Texas 04082022,76.2,58.4,0.3,Ziesook You,United States,$720,Photographs
Holding It Together - Limited Edition of 150,61,76.2,0.3,Javiera Estrada,United States,$665,Photographs
DC3416 DSC_0266D3400 Boston ©2020 Paul Light - Limited Edition of 5,33,48.3,0.3,Paul Light,,"$1,300",Photographs
"No.6 Red, Black, Orange - Limited Edition of 1",101.6,127,0.3,Greg Delves,United States,"$5,850",Photographs
Margs SQ - Limited Edition of 1,55.9,55.9,5.1,Martin McRostie-Cornfoot,Spain,"$1,360",Photographs
MTP_100_12 (Format XL) - Limited Edition of 58,100,150,0.1,Szymon Brodziak,Poland,"$2,410",Photographs
Mountain Ash 02 - Limited Edition of 10,120,80,0.5,Christine Goerner,Australia,$780,Photographs
Andy's landscape - Limited Edition of 15,78.7,53.3,0.3,Sumit Mehndiratta,India,$480,Photographs
Look ! - Limited Edition of 5 Photograph,83.8,78.7,0.3,Marjo Warsinski,Poland,"$2,710",Photographs
Uncertain Things (Phase 4) #170 - Limited Edition of 5,21.6,21.6,0.3,Jihyun Han,South Korea,$250,Photographs
